weekday,direction,metric,weekpart,season,sum_flow,sample_count
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekday,Winter,193351.0,87
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekday,Autumn,0.0,109
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekday,Spring,0.0,112
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekday,Summer,0.0,118
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,trt,Weekday,Winter,0.0,87
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekday,Autumn,9.0,109
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekday,Spring,11.0,112
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekday,Summer,11.0,118
Mon,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,ucv,Weekday,Winter,6.0,87
Sat,All directions,art3,Weekend,Autumn,8600.0,109
Sat,All directions,art3,Weekend,Spring,8724.0,114
Sat,All directions,art3,Weekend,Summer,10690.0,118
Sat,All directions,art3,Weekend,Winter,5998.0,90
Sat,All directions,art4,Weekend,Autumn,6072.0,109
Sat,All directions,art4,Weekend,Spring,5743.0,114
Sat,All directions,art4,Weekend,Summer,6505.0,118
Sat,All directions,art4,Weekend,Winter,4473.0,90
Sat,All directions,art5,Weekend,Autumn,1557.0,109
Sat,All directions,art5,Weekend,Spring,1537.0,114
Sat,All directions,art5,Weekend,Summer,1987.0,118
Sat,All directions,art5,Weekend,Winter,1120.0,90
Sat,All directions,art6,Weekend,Autumn,7577.0,109
Sat,All directions,art6,Weekend,Spring,8148.0,114
Sat,All directions,art6,Weekend,Summer,8663.0,118
Sat,All directions,art6,Weekend,Winter,5884.0,90
Sat,All directions,bd,Weekend,Autumn,914.0,109
Sat,All directions,bd,Weekend,Spring,1003.0,114
Sat,All directions,bd,Weekend,Summer,980.0,118
Sat,All directions,bd,Weekend,Winter,721.0,90
Sat,All directions,drt,Weekend,Autumn,1.0,109
Sat,All directions,drt,Weekend,Spring,6.0,114
Sat,All directions,drt,Weekend,Summer,10.0,118
Sat,All directions,drt,Weekend,Winter,4.0,90
Sat,All directions,sv,Weekend,Autumn,6146262.0,109
Sat,All directions,sv,Weekend,Spring,6545867.0,114
Sat,All directions,sv,Weekend,Summer,6920373.0,118
Sat,All directions,sv,Weekend,Winter,5155991.0,90
Sat,All directions,svt,Weekend,Autumn,62773.0,109
Sat,All directions,svt,Weekend,Spring,64073.0,114
Sat,All directions,svt,Weekend,Summer,75460.0,118
Sat,All directions,svt,Weekend,Winter,45413.0,90
Sat,All directions,t4,Weekend,Autumn,4934.0,109
Sat,All directions,t4,Weekend,Spring,4810.0,114
Sat,All directions,t4,Weekend,Summer,4920.0,118
Sat,All directions,t4,Weekend,Winter,3859.0,90
Sat,All directions,tb2,Weekend,Autumn,337501.0,109
Sat,All directions,tb2,Weekend,Spring,340061.0,114
Sat,All directions,tb2,Weekend,Summer,359676.0,118
Sat,All directions,tb2,Weekend,Winter,277360.0,90
Sat,All directions,tb3,Weekend,Autumn,8297.0,109
Sat,All directions,tb3,Weekend,Spring,7587.0,114
Sat,All directions,tb3,Weekend,Summer,9126.0,118
Sat,All directions,tb3,Weekend,Winter,5934.0,90
Sat,All directions,total_flow,Weekend,Autumn,6584808.0,109
Sat,All directions,total_flow,Weekend,Spring,6987893.0,114
Sat,All directions,total_flow,Weekend,Summer,7398822.0,118
Sat,All directions,total_flow,Weekend,Winter,5507055.0,90
Sat,All directions,trt,Weekend,Autumn,0.0,109
Sat,All directions,trt,Weekend,Spring,0.0,114
Sat,All directions,trt,Weekend,Summer,2.0,118
Sat,All directions,trt,Weekend,Winter,2.0,90
Sat,All directions,ucv,Weekend,Autumn,320.0,109
Sat,All directions,ucv,Weekend,Spring,334.0,114
Sat,All directions,ucv,Weekend,Summer,430.0,118
Sat,All directions,ucv,Weekend,Winter,296.0,90
Sat,Eastbound Centre Lane,art3,Weekend,Autumn,2987.0,109
Sat,Eastbound Centre Lane,art3,Weekend,Spring,3149.0,114
Sat,Eastbound Centre Lane,art3,Weekend,Summer,3853.0,118
Sat,Eastbound Centre Lane,art3,Weekend,Winter,2111.0,90
Sat,Eastbound Centre Lane,art4,Weekend,Autumn,2221.0,109
Sat,Eastbound Centre Lane,art4,Weekend,Spring,2043.0,114
Sat,Eastbound Centre Lane,art4,Weekend,Summer,2390.0,118
Sat,Eastbound Centre Lane,art4,Weekend,Winter,1591.0,90
Sat,Eastbound Centre Lane,art5,Weekend,Autumn,572.0,109
Sat,Eastbound Centre Lane,art5,Weekend,Spring,596.0,114
Sat,Eastbound Centre Lane,art5,Weekend,Summer,751.0,118
Sat,Eastbound Centre Lane,art5,Weekend,Winter,420.0,90
Sat,Eastbound Centre Lane,art6,Weekend,Autumn,3762.0,109
Sat,Eastbound Centre Lane,art6,Weekend,Spring,4175.0,114
Sat,Eastbound Centre Lane,art6,Weekend,Summer,4276.0,118
Sat,Eastbound Centre Lane,art6,Weekend,Winter,3008.0,90
Sat,Eastbound Centre Lane,bd,Weekend,Autumn,468.0,109
Sat,Eastbound Centre Lane,bd,Weekend,Spring,506.0,114
Sat,Eastbound Centre Lane,bd,Weekend,Summer,526.0,118
Sat,Eastbound Centre Lane,bd,Weekend,Winter,374.0,90
Sat,Eastbound Centre Lane,drt,Weekend,Autumn,0.0,109
Sat,Eastbound Centre Lane,drt,Weekend,Spring,2.0,114
Sat,Eastbound Centre Lane,drt,Weekend,Summer,3.0,118
Sat,Eastbound Centre Lane,drt,Weekend,Winter,1.0,90
Sat,Eastbound Centre Lane,sv,Weekend,Autumn,1833931.0,109
Sat,Eastbound Centre Lane,sv,Weekend,Spring,1944675.0,114
Sat,Eastbound Centre Lane,sv,Weekend,Summer,2030838.0,118
Sat,Eastbound Centre Lane,sv,Weekend,Winter,1539860.0,90
Sat,Eastbound Centre Lane,svt,Weekend,Autumn,21389.0,109
Sat,Eastbound Centre Lane,svt,Weekend,Spring,21439.0,114
Sat,Eastbound Centre Lane,svt,Weekend,Summer,25252.0,118
Sat,Eastbound Centre Lane,svt,Weekend,Winter,15173.0,90
Sat,Eastbound Centre Lane,t4,Weekend,Autumn,2117.0,109
Sat,Eastbound Centre Lane,t4,Weekend,Spring,2053.0,114
Sat,Eastbound Centre Lane,t4,Weekend,Summer,1980.0,118
Sat,Eastbound Centre Lane,t4,Weekend,Winter,1633.0,90
Sat,Eastbound Centre Lane,tb2,Weekend,Autumn,97454.0,109
Sat,Eastbound Centre Lane,tb2,Weekend,Spring,100000.0,114
Sat,Eastbound Centre Lane,tb2,Weekend,Summer,107392.0,118
Sat,Eastbound Centre Lane,tb2,Weekend,Winter,79486.0,90
Sat,Eastbound Centre Lane,tb3,Weekend,Autumn,2798.0,109
Sat,Eastbound Centre Lane,tb3,Weekend,Spring,2527.0,114
Sat,Eastbound Centre Lane,tb3,Weekend,Summer,3013.0,118
Sat,Eastbound Centre Lane,tb3,Weekend,Winter,1898.0,90
Sat,Eastbound Centre Lane,total_flow,Weekend,Autumn,1967713.0,109
Sat,Eastbound Centre Lane,total_flow,Weekend,Spring,2081177.0,114
Sat,Eastbound Centre Lane,total_flow,Weekend,Summer,2180290.0,118
Sat,Eastbound Centre Lane,total_flow,Weekend,Winter,1645569.0,90
Sat,Eastbound Centre Lane,trt,Weekend,Autumn,0.0,109
Sat,Eastbound Centre Lane,trt,Weekend,Spring,0.0,114
Sat,Eastbound Centre Lane,trt,Weekend,Summer,0.0,118
Sat,Eastbound Centre Lane,trt,Weekend,Winter,0.0,90
Sat,Eastbound Centre Lane,ucv,Weekend,Autumn,14.0,109
Sat,Eastbound Centre Lane,ucv,Weekend,Spring,12.0,114
Sat,Eastbound Centre Lane,ucv,Weekend,Summer,16.0,118
Sat,Eastbound Centre Lane,ucv,Weekend,Winter,14.0,90
Sat,Eastbound Left Lane,art3,Weekend,Autumn,389.0,109
Sat,Eastbound Left Lane,art3,Weekend,Spring,445.0,114
Sat,Eastbound Left Lane,art3,Weekend,Summer,491.0,118
Sat,Eastbound Left Lane,art3,Weekend,Winter,341.0,90
Sat,Eastbound Left Lane,art4,Weekend,Autumn,229.0,109
Sat,Eastbound Left Lane,art4,Weekend,Spring,240.0,114
Sat,Eastbound Left Lane,art4,Weekend,Summer,250.0,118
Sat,Eastbound Left Lane,art4,Weekend,Winter,157.0,90
Sat,Eastbound Left Lane,art5,Weekend,Autumn,108.0,109
Sat,Eastbound Left Lane,art5,Weekend,Spring,99.0,114
Sat,Eastbound Left Lane,art5,Weekend,Summer,114.0,118
Sat,Eastbound Left Lane,art5,Weekend,Winter,83.0,90
Sat,Eastbound Left Lane,art6,Weekend,Autumn,99.0,109
Sat,Eastbound Left Lane,art6,Weekend,Spring,93.0,114
Sat,Eastbound Left Lane,art6,Weekend,Summer,136.0,118
Sat,Eastbound Left Lane,art6,Weekend,Winter,85.0,90
Sat,Eastbound Left Lane,bd,Weekend,Autumn,10.0,109
Sat,Eastbound Left Lane,bd,Weekend,Spring,13.0,114
Sat,Eastbound Left Lane,bd,Weekend,Summer,19.0,118
Sat,Eastbound Left Lane,bd,Weekend,Winter,0.0,90
Sat,Eastbound Left Lane,drt,Weekend,Autumn,0.0,109
Sat,Eastbound Left Lane,drt,Weekend,Spring,1.0,114
Sat,Eastbound Left Lane,drt,Weekend,Summer,1.0,118
Sat,Eastbound Left Lane,drt,Weekend,Winter,0.0,90
Sat,Eastbound Left Lane,sv,Weekend,Autumn,470099.0,109
Sat,Eastbound Left Lane,sv,Weekend,Spring,508453.0,114
Sat,Eastbound Left Lane,sv,Weekend,Summer,518324.0,118
Sat,Eastbound Left Lane,sv,Weekend,Winter,402785.0,90
Sat,Eastbound Left Lane,svt,Weekend,Autumn,2889.0,109
Sat,Eastbound Left Lane,svt,Weekend,Spring,3010.0,114
Sat,Eastbound Left Lane,svt,Weekend,Summer,3440.0,118
Sat,Eastbound Left Lane,svt,Weekend,Winter,2139.0,90
Sat,Eastbound Left Lane,t4,Weekend,Autumn,206.0,109
Sat,Eastbound Left Lane,t4,Weekend,Spring,236.0,114
Sat,Eastbound Left Lane,t4,Weekend,Summer,260.0,118
Sat,Eastbound Left Lane,t4,Weekend,Winter,175.0,90
Sat,Eastbound Left Lane,tb2,Weekend,Autumn,19514.0,109
Sat,Eastbound Left Lane,tb2,Weekend,Spring,20284.0,114
Sat,Eastbound Left Lane,tb2,Weekend,Summer,20730.0,118
Sat,Eastbound Left Lane,tb2,Weekend,Winter,16881.0,90
Sat,Eastbound Left Lane,tb3,Weekend,Autumn,326.0,109
Sat,Eastbound Left Lane,tb3,Weekend,Spring,308.0,114
Sat,Eastbound Left Lane,tb3,Weekend,Summer,431.0,118
Sat,Eastbound Left Lane,tb3,Weekend,Winter,252.0,90
Sat,Eastbound Left Lane,total_flow,Weekend,Autumn,493870.0,109
Sat,Eastbound Left Lane,total_flow,Weekend,Spring,533184.0,114
Sat,Eastbound Left Lane,total_flow,Weekend,Summer,544198.0,118
Sat,Eastbound Left Lane,total_flow,Weekend,Winter,422901.0,90
Sat,Eastbound Left Lane,trt,Weekend,Autumn,0.0,109
Sat,Eastbound Left Lane,trt,Weekend,Spring,0.0,114
Sat,Eastbound Left Lane,trt,Weekend,Summer,0.0,118
Sat,Eastbound Left Lane,trt,Weekend,Winter,0.0,90
Sat,Eastbound Left Lane,ucv,Weekend,Autumn,1.0,109
Sat,Eastbound Left Lane,ucv,Weekend,Spring,2.0,114
Sat,Eastbound Left Lane,ucv,Weekend,Summer,2.0,118
Sat,Eastbound Left Lane,ucv,Weekend,Winter,3.0,90
Sat,Eastbound Right Lane,art3,Weekend,Autumn,732.0,109
Sat,Eastbound Right Lane,art3,Weekend,Spring,658.0,114
Sat,Eastbound Right Lane,art3,Weekend,Summer,915.0,118
Sat,Eastbound Right Lane,art3,Weekend,Winter,445.0,90
Sat,Eastbound Right Lane,art4,Weekend,Autumn,488.0,109
Sat,Eastbound Right Lane,art4,Weekend,Spring,524.0,114
Sat,Eastbound Right Lane,art4,Weekend,Summer,560.0,118
Sat,Eastbound Right Lane,art4,Weekend,Winter,401.0,90
Sat,Eastbound Right Lane,art5,Weekend,Autumn,44.0,109
Sat,Eastbound Right Lane,art5,Weekend,Spring,55.0,114
Sat,Eastbound Right Lane,art5,Weekend,Summer,78.0,118
Sat,Eastbound Right Lane,art5,Weekend,Winter,38.0,90
Sat,Eastbound Right Lane,art6,Weekend,Autumn,226.0,109
Sat,Eastbound Right Lane,art6,Weekend,Spring,220.0,114
Sat,Eastbound Right Lane,art6,Weekend,Summer,351.0,118
Sat,Eastbound Right Lane,art6,Weekend,Winter,147.0,90
Sat,Eastbound Right Lane,bd,Weekend,Autumn,31.0,109
Sat,Eastbound Right Lane,bd,Weekend,Spring,45.0,114
Sat,Eastbound Right Lane,bd,Weekend,Summer,29.0,118
Sat,Eastbound Right Lane,bd,Weekend,Winter,27.0,90
Sat,Eastbound Right Lane,drt,Weekend,Autumn,0.0,109
Sat,Eastbound Right Lane,drt,Weekend,Spring,0.0,114
Sat,Eastbound Right Lane,drt,Weekend,Summer,0.0,118
Sat,Eastbound Right Lane,drt,Weekend,Winter,0.0,90
Sat,Eastbound Right Lane,sv,Weekend,Autumn,847503.0,109
Sat,Eastbound Right Lane,sv,Weekend,Spring,889015.0,114
Sat,Eastbound Right Lane,sv,Weekend,Summer,997158.0,118
Sat,Eastbound Right Lane,sv,Weekend,Winter,694119.0,90
Sat,Eastbound Right Lane,svt,Weekend,Autumn,8758.0,109
Sat,Eastbound Right Lane,svt,Weekend,Spring,8798.0,114
Sat,Eastbound Right Lane,svt,Weekend,Summer,10990.0,118
Sat,Eastbound Right Lane,svt,Weekend,Winter,6315.0,90
Sat,Eastbound Right Lane,t4,Weekend,Autumn,169.0,109
Sat,Eastbound Right Lane,t4,Weekend,Spring,162.0,114
Sat,Eastbound Right Lane,t4,Weekend,Summer,251.0,118
Sat,Eastbound Right Lane,t4,Weekend,Winter,148.0,90
Sat,Eastbound Right Lane,tb2,Weekend,Autumn,36486.0,109
Sat,Eastbound Right Lane,tb2,Weekend,Spring,36641.0,114
Sat,Eastbound Right Lane,tb2,Weekend,Summer,39058.0,118
Sat,Eastbound Right Lane,tb2,Weekend,Winter,29902.0,90
Sat,Eastbound Right Lane,tb3,Weekend,Autumn,465.0,109
Sat,Eastbound Right Lane,tb3,Weekend,Spring,360.0,114
Sat,Eastbound Right Lane,tb3,Weekend,Summer,500.0,118
Sat,Eastbound Right Lane,tb3,Weekend,Winter,308.0,90
Sat,Eastbound Right Lane,total_flow,Weekend,Autumn,894913.0,109
Sat,Eastbound Right Lane,total_flow,Weekend,Spring,936486.0,114
Sat,Eastbound Right Lane,total_flow,Weekend,Summer,1049902.0,118
Sat,Eastbound Right Lane,total_flow,Weekend,Winter,731856.0,90
Sat,Eastbound Right Lane,trt,Weekend,Autumn,0.0,109
Sat,Eastbound Right Lane,trt,Weekend,Spring,0.0,114
Sat,Eastbound Right Lane,trt,Weekend,Summer,0.0,118
Sat,Eastbound Right Lane,trt,Weekend,Winter,0.0,90
Sat,Eastbound Right Lane,ucv,Weekend,Autumn,11.0,109
Sat,Eastbound Right Lane,ucv,Weekend,Spring,8.0,114
Sat,Eastbound Right Lane,ucv,Weekend,Summer,12.0,118
Sat,Eastbound Right Lane,ucv,Weekend,Winter,6.0,90
Sat,Westbound Centre Lane,art3,Weekend,Autumn,1021.0,109
Sat,Westbound Centre Lane,art3,Weekend,Spring,976.0,114
Sat,Westbound Centre Lane,art3,Weekend,Summer,1170.0,118
Sat,Westbound Centre Lane,art3,Weekend,Winter,741.0,90
Sat,Westbound Centre Lane,art4,Weekend,Autumn,628.0,109
Sat,Westbound Centre Lane,art4,Weekend,Spring,561.0,114
Sat,Westbound Centre Lane,art4,Weekend,Summer,678.0,118
Sat,Westbound Centre Lane,art4,Weekend,Winter,501.0,90
Sat,Westbound Centre Lane,art5,Weekend,Autumn,139.0,109
Sat,Westbound Centre Lane,art5,Weekend,Spring,145.0,114
Sat,Westbound Centre Lane,art5,Weekend,Summer,202.0,118
Sat,Westbound Centre Lane,art5,Weekend,Winter,99.0,90
Sat,Westbound Centre Lane,art6,Weekend,Autumn,206.0,109
Sat,Westbound Centre Lane,art6,Weekend,Spring,153.0,114
Sat,Westbound Centre Lane,art6,Weekend,Summer,282.0,118
Sat,Westbound Centre Lane,art6,Weekend,Winter,152.0,90
Sat,Westbound Centre Lane,bd,Weekend,Autumn,26.0,109
Sat,Westbound Centre Lane,bd,Weekend,Spring,32.0,114
Sat,Westbound Centre Lane,bd,Weekend,Summer,46.0,118
Sat,Westbound Centre Lane,bd,Weekend,Winter,22.0,90
Sat,Westbound Centre Lane,drt,Weekend,Autumn,0.0,109
Sat,Westbound Centre Lane,drt,Weekend,Spring,2.0,114
Sat,Westbound Centre Lane,drt,Weekend,Summer,3.0,118
Sat,Westbound Centre Lane,drt,Weekend,Winter,0.0,90
Sat,Westbound Centre Lane,sv,Weekend,Autumn,864032.0,109
Sat,Westbound Centre Lane,sv,Weekend,Spring,919173.0,114
Sat,Westbound Centre Lane,sv,Weekend,Summer,983355.0,118
Sat,Westbound Centre Lane,sv,Weekend,Winter,733086.0,90
Sat,Westbound Centre Lane,svt,Weekend,Autumn,7014.0,109
Sat,Westbound Centre Lane,svt,Weekend,Spring,7080.0,114
Sat,Westbound Centre Lane,svt,Weekend,Summer,8708.0,118
Sat,Westbound Centre Lane,svt,Weekend,Winter,5314.0,90
Sat,Westbound Centre Lane,t4,Weekend,Autumn,263.0,109
Sat,Westbound Centre Lane,t4,Weekend,Spring,239.0,114
Sat,Westbound Centre Lane,t4,Weekend,Summer,307.0,118
Sat,Westbound Centre Lane,t4,Weekend,Winter,185.0,90
Sat,Westbound Centre Lane,tb2,Weekend,Autumn,48288.0,109
Sat,Westbound Centre Lane,tb2,Weekend,Spring,46590.0,114
Sat,Westbound Centre Lane,tb2,Weekend,Summer,50833.0,118
Sat,Westbound Centre Lane,tb2,Weekend,Winter,39292.0,90
Sat,Westbound Centre Lane,tb3,Weekend,Autumn,1031.0,109
Sat,Westbound Centre Lane,tb3,Weekend,Spring,997.0,114
Sat,Westbound Centre Lane,tb3,Weekend,Summer,1147.0,118
Sat,Westbound Centre Lane,tb3,Weekend,Winter,805.0,90
Sat,Westbound Centre Lane,total_flow,Weekend,Autumn,922763.0,109
Sat,Westbound Centre Lane,total_flow,Weekend,Spring,976074.0,114
Sat,Westbound Centre Lane,total_flow,Weekend,Summer,1046941.0,118
Sat,Westbound Centre Lane,total_flow,Weekend,Winter,780340.0,90
Sat,Westbound Centre Lane,trt,Weekend,Autumn,0.0,109
Sat,Westbound Centre Lane,trt,Weekend,Spring,0.0,114
Sat,Westbound Centre Lane,trt,Weekend,Summer,2.0,118
Sat,Westbound Centre Lane,trt,Weekend,Winter,2.0,90
Sat,Westbound Centre Lane,ucv,Weekend,Autumn,115.0,109
Sat,Westbound Centre Lane,ucv,Weekend,Spring,126.0,114
Sat,Westbound Centre Lane,ucv,Weekend,Summer,208.0,118
Sat,Westbound Centre Lane,ucv,Weekend,Winter,141.0,90
Sat,Westbound Left Lane,art3,Weekend,Autumn,3453.0,109
Sat,Westbound Left Lane,art3,Weekend,Spring,3486.0,114
Sat,Westbound Left Lane,art3,Weekend,Summer,4236.0,118
Sat,Westbound Left Lane,art3,Weekend,Winter,2349.0,90
Sat,Westbound Left Lane,art4,Weekend,Autumn,2492.0,109
Sat,Westbound Left Lane,art4,Weekend,Spring,2367.0,114
Sat,Westbound Left Lane,art4,Weekend,Summer,2622.0,118
Sat,Westbound Left Lane,art4,Weekend,Winter,1819.0,90
Sat,Westbound Left Lane,art5,Weekend,Autumn,692.0,109
Sat,Westbound Left Lane,art5,Weekend,Spring,642.0,114
Sat,Westbound Left Lane,art5,Weekend,Summer,840.0,118
Sat,Westbound Left Lane,art5,Weekend,Winter,480.0,90
Sat,Westbound Left Lane,art6,Weekend,Autumn,3281.0,109
Sat,Westbound Left Lane,art6,Weekend,Spring,3505.0,114
Sat,Westbound Left Lane,art6,Weekend,Summer,3614.0,118
Sat,Westbound Left Lane,art6,Weekend,Winter,2490.0,90
Sat,Westbound Left Lane,bd,Weekend,Autumn,378.0,109
Sat,Westbound Left Lane,bd,Weekend,Spring,406.0,114
Sat,Westbound Left Lane,bd,Weekend,Summer,360.0,118
Sat,Westbound Left Lane,bd,Weekend,Winter,298.0,90
Sat,Westbound Left Lane,drt,Weekend,Autumn,1.0,109
Sat,Westbound Left Lane,drt,Weekend,Spring,1.0,114
Sat,Westbound Left Lane,drt,Weekend,Summer,3.0,118
Sat,Westbound Left Lane,drt,Weekend,Winter,3.0,90
Sat,Westbound Left Lane,sv,Weekend,Autumn,2097846.0,109
Sat,Westbound Left Lane,sv,Weekend,Spring,2252874.0,114
Sat,Westbound Left Lane,sv,Weekend,Summer,2350896.0,118
Sat,Westbound Left Lane,sv,Weekend,Winter,1761415.0,90
Sat,Westbound Left Lane,svt,Weekend,Autumn,22572.0,109
Sat,Westbound Left Lane,svt,Weekend,Spring,23601.0,114
Sat,Westbound Left Lane,svt,Weekend,Summer,26847.0,118
Sat,Westbound Left Lane,svt,Weekend,Winter,16387.0,90
Sat,Westbound Left Lane,t4,Weekend,Autumn,2177.0,109
Sat,Westbound Left Lane,t4,Weekend,Spring,2119.0,114
Sat,Westbound Left Lane,t4,Weekend,Summer,2118.0,118
Sat,Westbound Left Lane,t4,Weekend,Winter,1716.0,90
Sat,Westbound Left Lane,tb2,Weekend,Autumn,133768.0,109
Sat,Westbound Left Lane,tb2,Weekend,Spring,134850.0,114
Sat,Westbound Left Lane,tb2,Weekend,Summer,139595.0,118
Sat,Westbound Left Lane,tb2,Weekend,Winter,110394.0,90
Sat,Westbound Left Lane,tb3,Weekend,Autumn,3660.0,109
Sat,Westbound Left Lane,tb3,Weekend,Spring,3382.0,114
Sat,Westbound Left Lane,tb3,Weekend,Summer,4019.0,118
Sat,Westbound Left Lane,tb3,Weekend,Winter,2663.0,90
Sat,Westbound Left Lane,total_flow,Weekend,Autumn,2270495.0,109
Sat,Westbound Left Lane,total_flow,Weekend,Spring,2427416.0,114
Sat,Westbound Left Lane,total_flow,Weekend,Summer,2535336.0,118
Sat,Westbound Left Lane,total_flow,Weekend,Winter,1900146.0,90
Sat,Westbound Left Lane,trt,Weekend,Autumn,0.0,109
Sat,Westbound Left Lane,trt,Weekend,Spring,0.0,114
Sat,Westbound Left Lane,trt,Weekend,Summer,0.0,118
Sat,Westbound Left Lane,trt,Weekend,Winter,0.0,90
Sat,Westbound Left Lane,ucv,Weekend,Autumn,175.0,109
Sat,Westbound Left Lane,ucv,Weekend,Spring,183.0,114
Sat,Westbound Left Lane,ucv,Weekend,Summer,186.0,118
Sat,Westbound Left Lane,ucv,Weekend,Winter,132.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Autumn,18.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Spring,10.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Summer,25.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art3,Weekend,Winter,11.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Autumn,14.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Spring,8.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Summer,5.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art4,Weekend,Winter,4.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Autumn,2.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Spring,0.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Summer,2.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art5,Weekend,Winter,0.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Autumn,3.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Spring,2.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Summer,4.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,art6,Weekend,Winter,2.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Autumn,1.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Spring,1.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Summer,0.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,bd,Weekend,Winter,0.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Autumn,0.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Spring,0.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Summer,0.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,drt,Weekend,Winter,0.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Autumn,32851.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Spring,31677.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Summer,39802.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,sv,Weekend,Winter,24726.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Autumn,151.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Spring,145.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Summer,223.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,svt,Weekend,Winter,85.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Autumn,2.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Spring,1.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Summer,4.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,t4,Weekend,Winter,2.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Autumn,1991.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Spring,1696.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Summer,2068.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb2,Weekend,Winter,1405.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Autumn,17.0,109
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Spring,13.0,114
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Summer,16.0,118
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,tb3,Weekend,Winter,8.0,90
Sat,Westbound Right Lane (Tidal Flow 7:00am - 9:00am W,total_flow,Weekend,Autumn,35054.0,109
