site_id,intersection,longitude,latitude,date,time_bin,direction,total_flow,ped,pcl,month,year,totalcount,objectid2,time_0600,time_0700,time_0800,time_1600,time_1700,time_1800,location_objectid
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2022-10-01,16:00:00,All directions,20,,20,October,2022,177,2364,8,30,49,20,29,41,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2022-10-01,17:00:00,All directions,29,,29,October,2022,177,2364,8,30,49,20,29,41,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2022-10-01,18:00:00,All directions,41,,41,October,2022,177,2364,8,30,49,20,29,41,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-03-01,06:00:00,All directions,17,,17,March,2023,238,2440,17,35,37,39,59,51,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-03-01,07:00:00,All directions,35,,35,March,2023,238,2440,17,35,37,39,59,51,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-03-01,08:00:00,All directions,37,,37,March,2023,238,2440,17,35,37,39,59,51,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-03-01,16:00:00,All directions,39,,39,March,2023,238,2440,17,35,37,39,59,51,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-03-01,17:00:00,All directions,59,,59,March,2023,238,2440,17,35,37,39,59,51,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-03-01,18:00:00,All directions,51,,51,March,2023,238,2440,17,35,37,39,59,51,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-10-01,06:00:00,All directions,8,,8,October,2023,204,2519,8,33,36,35,44,48,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-10-01,07:00:00,All directions,33,,33,October,2023,204,2519,8,33,36,35,44,48,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-10-01,08:00:00,All directions,36,,36,October,2023,204,2519,8,33,36,35,44,48,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-10-01,16:00:00,All directions,35,,35,October,2023,204,2519,8,33,36,35,44,48,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-10-01,17:00:00,All directions,44,,44,October,2023,204,2519,8,33,36,35,44,48,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2023-10-01,18:00:00,All directions,48,,48,October,2023,204,2519,8,33,36,35,44,48,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-03-01,06:00:00,All directions,10,,10,March,2024,199,2581,10,29,49,23,42,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-03-01,07:00:00,All directions,29,,29,March,2024,199,2581,10,29,49,23,42,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-03-01,08:00:00,All directions,49,,49,March,2024,199,2581,10,29,49,23,42,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-03-01,16:00:00,All directions,23,,23,March,2024,199,2581,10,29,49,23,42,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-03-01,17:00:00,All directions,42,,42,March,2024,199,2581,10,29,49,23,42,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-03-01,18:00:00,All directions,46,,46,March,2024,199,2581,10,29,49,23,42,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-10-01,06:00:00,All directions,11,,11,October,2024,221,2660,11,38,41,37,49,45,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-10-01,07:00:00,All directions,38,,38,October,2024,221,2660,11,38,41,37,49,45,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-10-01,08:00:00,All directions,41,,41,October,2024,221,2660,11,38,41,37,49,45,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-10-01,16:00:00,All directions,37,,37,October,2024,221,2660,11,38,41,37,49,45,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-10-01,17:00:00,All directions,49,,49,October,2024,221,2660,11,38,41,37,49,45,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2024-10-01,18:00:00,All directions,45,,45,October,2024,221,2660,11,38,41,37,49,45,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-03-01,06:00:00,All directions,11,,11,March,2025,218,2760,11,22,32,42,59,52,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-03-01,07:00:00,All directions,22,,22,March,2025,218,2760,11,22,32,42,59,52,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-03-01,08:00:00,All directions,32,,32,March,2025,218,2760,11,22,32,42,59,52,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-03-01,16:00:00,All directions,42,,42,March,2025,218,2760,11,22,32,42,59,52,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-03-01,17:00:00,All directions,59,,59,March,2025,218,2760,11,22,32,42,59,52,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-03-01,18:00:00,All directions,52,,52,March,2025,218,2760,11,22,32,42,59,52,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-10-01,06:00:00,All directions,9,,9,October,2025,226,2834,9,38,35,32,66,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-10-01,07:00:00,All directions,38,,38,October,2025,226,2834,9,38,35,32,66,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-10-01,08:00:00,All directions,35,,35,October,2025,226,2834,9,38,35,32,66,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-10-01,16:00:00,All directions,32,,32,October,2025,226,2834,9,38,35,32,66,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-10-01,17:00:00,All directions,66,,66,October,2025,226,2834,9,38,35,32,66,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2025-10-01,18:00:00,All directions,46,,46,October,2025,226,2834,9,38,35,32,66,46,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2026-03-01,06:00:00,All directions,20,,20,March,2026,432,2845,20,47,76,72,108,109,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2026-03-01,07:00:00,All directions,47,,47,March,2026,432,2845,20,47,76,72,108,109,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2026-03-01,08:00:00,All directions,76,,76,March,2026,432,2845,20,47,76,72,108,109,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2026-03-01,16:00:00,All directions,72,,72,March,2026,432,2845,20,47,76,72,108,109,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2026-03-01,17:00:00,All directions,108,,108,March,2026,432,2845,20,47,76,72,108,109,99
102,Intersection of Morehead Street and Danks Street,151.20846365467105,-33.89739812625165,2026-03-01,18:00:00,All directions,109,,109,March,2026,432,2845,20,47,76,72,108,109,99
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2018-10-01,06:00:00,All directions,27,,27,October,2018,210,627,27,39,43,32,38,31,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2018-10-01,07:00:00,All directions,39,,39,October,2018,210,627,27,39,43,32,38,31,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2018-10-01,08:00:00,All directions,43,,43,October,2018,210,627,27,39,43,32,38,31,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2018-10-01,16:00:00,All directions,32,,32,October,2018,210,627,27,39,43,32,38,31,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2018-10-01,17:00:00,All directions,38,,38,October,2018,210,627,27,39,43,32,38,31,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2018-10-01,18:00:00,All directions,31,,31,October,2018,210,627,27,39,43,32,38,31,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-03-01,06:00:00,All directions,38,,38,March,2019,230,841,38,28,36,27,48,53,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-03-01,07:00:00,All directions,28,,28,March,2019,230,841,38,28,36,27,48,53,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-03-01,08:00:00,All directions,36,,36,March,2019,230,841,38,28,36,27,48,53,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-03-01,16:00:00,All directions,27,,27,March,2019,230,841,38,28,36,27,48,53,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-03-01,17:00:00,All directions,48,,48,March,2019,230,841,38,28,36,27,48,53,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-03-01,18:00:00,All directions,53,,53,March,2019,230,841,38,28,36,27,48,53,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-10-01,06:00:00,All directions,40,,40,October,2019,321,992,40,24,62,36,76,83,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-10-01,07:00:00,All directions,24,,24,October,2019,321,992,40,24,62,36,76,83,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-10-01,08:00:00,All directions,62,,62,October,2019,321,992,40,24,62,36,76,83,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-10-01,16:00:00,All directions,36,,36,October,2019,321,992,40,24,62,36,76,83,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-10-01,17:00:00,All directions,76,,76,October,2019,321,992,40,24,62,36,76,83,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2019-10-01,18:00:00,All directions,83,,83,October,2019,321,992,40,24,62,36,76,83,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-03-01,06:00:00,All directions,16,,16,March,2020,230,1877,16,27,24,40,65,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-03-01,07:00:00,All directions,27,,27,March,2020,230,1877,16,27,24,40,65,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-03-01,08:00:00,All directions,24,,24,March,2020,230,1877,16,27,24,40,65,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-03-01,16:00:00,All directions,40,,40,March,2020,230,1877,16,27,24,40,65,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-03-01,17:00:00,All directions,65,,65,March,2020,230,1877,16,27,24,40,65,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-03-01,18:00:00,All directions,58,,58,March,2020,230,1877,16,27,24,40,65,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-10-01,06:00:00,All directions,20,,20,October,2020,243,1953,20,33,37,34,61,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-10-01,07:00:00,All directions,33,,33,October,2020,243,1953,20,33,37,34,61,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-10-01,08:00:00,All directions,37,,37,October,2020,243,1953,20,33,37,34,61,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-10-01,16:00:00,All directions,34,,34,October,2020,243,1953,20,33,37,34,61,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-10-01,17:00:00,All directions,61,,61,October,2020,243,1953,20,33,37,34,61,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2020-10-01,18:00:00,All directions,58,,58,October,2020,243,1953,20,33,37,34,61,58,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-03-01,06:00:00,All directions,17,,17,March,2021,263,2031,17,35,46,38,61,66,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-03-01,07:00:00,All directions,35,,35,March,2021,263,2031,17,35,46,38,61,66,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-03-01,08:00:00,All directions,46,,46,March,2021,263,2031,17,35,46,38,61,66,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-03-01,16:00:00,All directions,38,,38,March,2021,263,2031,17,35,46,38,61,66,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-03-01,17:00:00,All directions,61,,61,March,2021,263,2031,17,35,46,38,61,66,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-03-01,18:00:00,All directions,66,,66,March,2021,263,2031,17,35,46,38,61,66,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-10-01,06:00:00,All directions,38,,38,October,2021,250,2146,38,36,37,46,43,50,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-10-01,07:00:00,All directions,36,,36,October,2021,250,2146,38,36,37,46,43,50,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-10-01,08:00:00,All directions,37,,37,October,2021,250,2146,38,36,37,46,43,50,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-10-01,16:00:00,All directions,46,,46,October,2021,250,2146,38,36,37,46,43,50,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-10-01,17:00:00,All directions,43,,43,October,2021,250,2146,38,36,37,46,43,50,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2021-10-01,18:00:00,All directions,50,,50,October,2021,250,2146,38,36,37,46,43,50,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-03-01,06:00:00,All directions,21,,21,March,2022,270,2228,21,38,52,38,67,54,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-03-01,07:00:00,All directions,38,,38,March,2022,270,2228,21,38,52,38,67,54,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-03-01,08:00:00,All directions,52,,52,March,2022,270,2228,21,38,52,38,67,54,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-03-01,16:00:00,All directions,38,,38,March,2022,270,2228,21,38,52,38,67,54,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-03-01,17:00:00,All directions,67,,67,March,2022,270,2228,21,38,52,38,67,54,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-03-01,18:00:00,All directions,54,,54,March,2022,270,2228,21,38,52,38,67,54,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-10-01,06:00:00,All directions,15,,15,October,2022,262,2365,15,28,49,38,63,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-10-01,07:00:00,All directions,28,,28,October,2022,262,2365,15,28,49,38,63,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-10-01,08:00:00,All directions,49,,49,October,2022,262,2365,15,28,49,38,63,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-10-01,16:00:00,All directions,38,,38,October,2022,262,2365,15,28,49,38,63,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-10-01,17:00:00,All directions,63,,63,October,2022,262,2365,15,28,49,38,63,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2022-10-01,18:00:00,All directions,69,,69,October,2022,262,2365,15,28,49,38,63,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-03-01,06:00:00,All directions,28,,28,March,2023,313,2444,28,35,42,49,71,88,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-03-01,07:00:00,All directions,35,,35,March,2023,313,2444,28,35,42,49,71,88,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-03-01,08:00:00,All directions,42,,42,March,2023,313,2444,28,35,42,49,71,88,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-03-01,16:00:00,All directions,49,,49,March,2023,313,2444,28,35,42,49,71,88,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-03-01,17:00:00,All directions,71,,71,March,2023,313,2444,28,35,42,49,71,88,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-03-01,18:00:00,All directions,88,,88,March,2023,313,2444,28,35,42,49,71,88,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-10-01,06:00:00,All directions,27,,27,October,2023,336,2514,27,49,59,32,65,104,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-10-01,07:00:00,All directions,49,,49,October,2023,336,2514,27,49,59,32,65,104,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-10-01,08:00:00,All directions,59,,59,October,2023,336,2514,27,49,59,32,65,104,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-10-01,16:00:00,All directions,32,,32,October,2023,336,2514,27,49,59,32,65,104,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-10-01,17:00:00,All directions,65,,65,October,2023,336,2514,27,49,59,32,65,104,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2023-10-01,18:00:00,All directions,104,,104,October,2023,336,2514,27,49,59,32,65,104,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-03-01,06:00:00,All directions,25,,25,March,2024,326,2582,25,43,54,57,78,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-03-01,07:00:00,All directions,43,,43,March,2024,326,2582,25,43,54,57,78,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-03-01,08:00:00,All directions,54,,54,March,2024,326,2582,25,43,54,57,78,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-03-01,16:00:00,All directions,57,,57,March,2024,326,2582,25,43,54,57,78,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-03-01,17:00:00,All directions,78,,78,March,2024,326,2582,25,43,54,57,78,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-03-01,18:00:00,All directions,69,,69,March,2024,326,2582,25,43,54,57,78,69,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-10-01,06:00:00,All directions,27,,27,October,2024,349,2630,27,35,54,59,73,101,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-10-01,07:00:00,All directions,35,,35,October,2024,349,2630,27,35,54,59,73,101,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-10-01,08:00:00,All directions,54,,54,October,2024,349,2630,27,35,54,59,73,101,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-10-01,16:00:00,All directions,59,,59,October,2024,349,2630,27,35,54,59,73,101,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-10-01,17:00:00,All directions,73,,73,October,2024,349,2630,27,35,54,59,73,101,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2024-10-01,18:00:00,All directions,101,,101,October,2024,349,2630,27,35,54,59,73,101,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-03-01,06:00:00,All directions,31,,31,March,2025,450,2761,31,46,74,66,96,137,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-03-01,07:00:00,All directions,46,,46,March,2025,450,2761,31,46,74,66,96,137,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-03-01,08:00:00,All directions,74,,74,March,2025,450,2761,31,46,74,66,96,137,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-03-01,16:00:00,All directions,66,,66,March,2025,450,2761,31,46,74,66,96,137,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-03-01,17:00:00,All directions,96,,96,March,2025,450,2761,31,46,74,66,96,137,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-03-01,18:00:00,All directions,137,,137,March,2025,450,2761,31,46,74,66,96,137,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-10-01,06:00:00,All directions,17,,17,October,2025,439,2833,17,31,75,88,107,121,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-10-01,07:00:00,All directions,31,,31,October,2025,439,2833,17,31,75,88,107,121,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-10-01,08:00:00,All directions,75,,75,October,2025,439,2833,17,31,75,88,107,121,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-10-01,16:00:00,All directions,88,,88,October,2025,439,2833,17,31,75,88,107,121,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-10-01,17:00:00,All directions,107,,107,October,2025,439,2833,17,31,75,88,107,121,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2025-10-01,18:00:00,All directions,121,,121,October,2025,439,2833,17,31,75,88,107,121,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2026-03-01,06:00:00,All directions,38,,38,March,2026,505,2846,38,70,79,88,117,113,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2026-03-01,07:00:00,All directions,70,,70,March,2026,505,2846,38,70,79,88,117,113,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2026-03-01,08:00:00,All directions,79,,79,March,2026,505,2846,38,70,79,88,117,113,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2026-03-01,16:00:00,All directions,88,,88,March,2026,505,2846,38,70,79,88,117,113,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2026-03-01,17:00:00,All directions,117,,117,March,2026,505,2846,38,70,79,88,117,113,100
103,"Intersections of Epsom Road and Rothschild Avenue, and Epsom Road and Joynton Avenue",151.2062122688562,-33.9106822062097,2026-03-01,18:00:00,All directions,113,,113,March,2026,505,2846,38,70,79,88,117,113,100
104,Intersection of Bourke Street and Wilson Street,151.21906669111158,-33.870082289889275,2018-10-01,06:00:00,All directions,29,,29,October,2018,197,1694,29,46,25,35,43,19,101
