date,time_bin,direction,total_flow,ped,pcl
2024-07-01,02:05,All directions,1.0,1.0,0.0
2024-07-01,02:05,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,02:05,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:05,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:05,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:10,All directions,0.0,0.0,0.0
2024-07-01,02:10,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:10,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:10,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:10,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:15,All directions,2.0,2.0,0.0
2024-07-01,02:15,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:15,Northern Shared Path Westbound,2.0,2.0,0.0
2024-07-01,02:15,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:15,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:20,All directions,0.0,0.0,0.0
2024-07-01,02:20,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:20,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:20,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:20,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:25,All directions,0.0,0.0,0.0
2024-07-01,02:25,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:25,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:25,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:25,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:30,All directions,1.0,1.0,0.0
2024-07-01,02:30,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:30,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:30,Southern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,02:30,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:35,All directions,0.0,0.0,0.0
2024-07-01,02:35,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:35,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:35,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:35,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:40,All directions,0.0,0.0,0.0
2024-07-01,02:40,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:40,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:40,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:40,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:45,All directions,0.0,0.0,0.0
2024-07-01,02:45,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:45,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:45,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:45,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:50,All directions,0.0,0.0,0.0
2024-07-01,02:50,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:50,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:50,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:50,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:55,All directions,0.0,0.0,0.0
2024-07-01,02:55,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:55,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,02:55,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,02:55,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:00,All directions,2.0,2.0,0.0
2024-07-01,03:00,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:00,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:00,Southern Shared Path Eastbound,2.0,2.0,0.0
2024-07-01,03:00,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:05,All directions,1.0,1.0,0.0
2024-07-01,03:05,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:05,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:05,Southern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,03:05,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:10,All directions,0.0,0.0,0.0
2024-07-01,03:10,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:10,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:10,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:10,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:15,All directions,2.0,2.0,0.0
2024-07-01,03:15,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:15,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:15,Southern Shared Path Eastbound,2.0,2.0,0.0
2024-07-01,03:15,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:20,All directions,1.0,1.0,0.0
2024-07-01,03:20,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:20,Northern Shared Path Westbound,1.0,1.0,0.0
2024-07-01,03:20,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:20,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:25,All directions,0.0,0.0,0.0
2024-07-01,03:25,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:25,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:25,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:25,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:30,All directions,0.0,0.0,0.0
2024-07-01,03:30,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:30,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:30,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:30,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:35,All directions,1.0,1.0,0.0
2024-07-01,03:35,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,03:35,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:35,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:35,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:40,All directions,0.0,0.0,0.0
2024-07-01,03:40,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:40,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:40,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:40,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:45,All directions,0.0,0.0,0.0
2024-07-01,03:45,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:45,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:45,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:45,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:50,All directions,0.0,0.0,0.0
2024-07-01,03:50,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:50,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:50,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:50,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:55,All directions,0.0,0.0,0.0
2024-07-01,03:55,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:55,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,03:55,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,03:55,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:00,All directions,3.0,3.0,0.0
2024-07-01,04:00,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,04:00,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:00,Southern Shared Path Eastbound,2.0,2.0,0.0
2024-07-01,04:00,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:05,All directions,0.0,0.0,0.0
2024-07-01,04:05,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:05,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:05,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:05,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:10,All directions,2.0,2.0,0.0
2024-07-01,04:10,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,04:10,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:10,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:10,Southern Shared Path Westbound,1.0,1.0,0.0
2024-07-01,04:15,All directions,0.0,0.0,0.0
2024-07-01,04:15,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:15,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:15,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:15,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:20,All directions,0.0,0.0,0.0
2024-07-01,04:20,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:20,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:20,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:20,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:25,All directions,0.0,0.0,0.0
2024-07-01,04:25,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:25,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:25,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:25,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:30,All directions,2.0,1.0,1.0
2024-07-01,04:30,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:30,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:30,Southern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,04:30,Southern Shared Path Westbound,1.0,0.0,1.0
2024-07-01,04:35,All directions,0.0,0.0,0.0
2024-07-01,04:35,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:35,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:35,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:35,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:40,All directions,0.0,0.0,0.0
2024-07-01,04:40,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:40,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:40,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:40,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:45,All directions,1.0,1.0,0.0
2024-07-01,04:45,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,04:45,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:45,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:45,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:50,All directions,1.0,0.0,1.0
2024-07-01,04:50,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:50,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:50,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:50,Southern Shared Path Westbound,1.0,0.0,1.0
2024-07-01,04:55,All directions,1.0,1.0,0.0
2024-07-01,04:55,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,04:55,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,04:55,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,04:55,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,05:00,All directions,4.0,2.0,2.0
2024-07-01,05:00,Northern Shared Path Eastbound,2.0,2.0,0.0
2024-07-01,05:00,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,05:00,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:00,Southern Shared Path Westbound,2.0,0.0,2.0
2024-07-01,05:05,All directions,4.0,2.0,2.0
2024-07-01,05:05,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,05:05,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,05:05,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:05,Southern Shared Path Westbound,3.0,1.0,2.0
2024-07-01,05:10,All directions,4.0,0.0,4.0
2024-07-01,05:10,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:10,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,05:10,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:10,Southern Shared Path Westbound,4.0,0.0,4.0
2024-07-01,05:15,All directions,1.0,1.0,0.0
2024-07-01,05:15,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,05:15,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,05:15,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:15,Southern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,05:20,All directions,9.0,0.0,9.0
2024-07-01,05:20,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:20,Northern Shared Path Westbound,1.0,0.0,1.0
2024-07-01,05:20,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:20,Southern Shared Path Westbound,8.0,0.0,8.0
2024-07-01,05:25,All directions,3.0,1.0,2.0
2024-07-01,05:25,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:25,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,05:25,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:25,Southern Shared Path Westbound,3.0,1.0,2.0
2024-07-01,05:30,All directions,7.0,2.0,5.0
2024-07-01,05:30,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:30,Northern Shared Path Westbound,2.0,0.0,2.0
2024-07-01,05:30,Southern Shared Path Eastbound,2.0,2.0,0.0
2024-07-01,05:30,Southern Shared Path Westbound,3.0,0.0,3.0
2024-07-01,05:35,All directions,13.0,0.0,13.0
2024-07-01,05:35,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:35,Northern Shared Path Westbound,4.0,0.0,4.0
2024-07-01,05:35,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:35,Southern Shared Path Westbound,9.0,0.0,9.0
2024-07-01,05:40,All directions,14.0,0.0,14.0
2024-07-01,05:40,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:40,Northern Shared Path Westbound,7.0,0.0,7.0
2024-07-01,05:40,Southern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,05:40,Southern Shared Path Westbound,6.0,0.0,6.0
2024-07-01,05:45,All directions,14.0,0.0,14.0
2024-07-01,05:45,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:45,Northern Shared Path Westbound,7.0,0.0,7.0
2024-07-01,05:45,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:45,Southern Shared Path Westbound,7.0,0.0,7.0
2024-07-01,05:50,All directions,13.0,4.0,9.0
2024-07-01,05:50,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:50,Northern Shared Path Westbound,3.0,0.0,3.0
2024-07-01,05:50,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:50,Southern Shared Path Westbound,10.0,4.0,6.0
2024-07-01,05:55,All directions,15.0,10.0,5.0
2024-07-01,05:55,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,05:55,Northern Shared Path Westbound,2.0,1.0,1.0
2024-07-01,05:55,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,05:55,Southern Shared Path Westbound,12.0,8.0,4.0
2024-07-01,06:00,All directions,7.0,3.0,4.0
2024-07-01,06:00,Northern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,06:00,Northern Shared Path Westbound,0.0,0.0,0.0
2024-07-01,06:00,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:00,Southern Shared Path Westbound,6.0,3.0,3.0
2024-07-01,06:05,All directions,25.0,1.0,24.0
2024-07-01,06:05,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:05,Northern Shared Path Westbound,4.0,1.0,3.0
2024-07-01,06:05,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:05,Southern Shared Path Westbound,21.0,0.0,21.0
2024-07-01,06:10,All directions,21.0,5.0,16.0
2024-07-01,06:10,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,06:10,Northern Shared Path Westbound,5.0,2.0,3.0
2024-07-01,06:10,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:10,Southern Shared Path Westbound,15.0,2.0,13.0
2024-07-01,06:15,All directions,13.0,1.0,12.0
2024-07-01,06:15,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:15,Northern Shared Path Westbound,3.0,0.0,3.0
2024-07-01,06:15,Southern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,06:15,Southern Shared Path Westbound,9.0,1.0,8.0
2024-07-01,06:20,All directions,9.0,1.0,8.0
2024-07-01,06:20,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:20,Northern Shared Path Westbound,2.0,1.0,1.0
2024-07-01,06:20,Southern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,06:20,Southern Shared Path Westbound,6.0,0.0,6.0
2024-07-01,06:25,All directions,21.0,3.0,18.0
2024-07-01,06:25,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,06:25,Northern Shared Path Westbound,7.0,0.0,7.0
2024-07-01,06:25,Southern Shared Path Eastbound,2.0,0.0,2.0
2024-07-01,06:25,Southern Shared Path Westbound,11.0,2.0,9.0
2024-07-01,06:30,All directions,18.0,0.0,18.0
2024-07-01,06:30,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:30,Northern Shared Path Westbound,9.0,0.0,9.0
2024-07-01,06:30,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:30,Southern Shared Path Westbound,9.0,0.0,9.0
2024-07-01,06:35,All directions,19.0,0.0,19.0
2024-07-01,06:35,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:35,Northern Shared Path Westbound,7.0,0.0,7.0
2024-07-01,06:35,Southern Shared Path Eastbound,3.0,0.0,3.0
2024-07-01,06:35,Southern Shared Path Westbound,9.0,0.0,9.0
2024-07-01,06:40,All directions,30.0,1.0,29.0
2024-07-01,06:40,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:40,Northern Shared Path Westbound,10.0,1.0,9.0
2024-07-01,06:40,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:40,Southern Shared Path Westbound,20.0,0.0,20.0
2024-07-01,06:45,All directions,29.0,2.0,27.0
2024-07-01,06:45,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:45,Northern Shared Path Westbound,11.0,1.0,10.0
2024-07-01,06:45,Southern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,06:45,Southern Shared Path Westbound,17.0,1.0,16.0
2024-07-01,06:50,All directions,33.0,5.0,28.0
2024-07-01,06:50,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:50,Northern Shared Path Westbound,9.0,1.0,8.0
2024-07-01,06:50,Southern Shared Path Eastbound,2.0,2.0,0.0
2024-07-01,06:50,Southern Shared Path Westbound,22.0,2.0,20.0
2024-07-01,06:55,All directions,19.0,6.0,13.0
2024-07-01,06:55,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,06:55,Northern Shared Path Westbound,8.0,1.0,7.0
2024-07-01,06:55,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,06:55,Southern Shared Path Westbound,10.0,4.0,6.0
2024-07-01,07:00,All directions,34.0,12.0,22.0
2024-07-01,07:00,Northern Shared Path Eastbound,2.0,0.0,2.0
2024-07-01,07:00,Northern Shared Path Westbound,10.0,3.0,7.0
2024-07-01,07:00,Southern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,07:00,Southern Shared Path Westbound,22.0,9.0,13.0
2024-07-01,07:05,All directions,40.0,3.0,37.0
2024-07-01,07:05,Northern Shared Path Eastbound,5.0,0.0,5.0
2024-07-01,07:05,Northern Shared Path Westbound,12.0,2.0,10.0
2024-07-01,07:05,Southern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,07:05,Southern Shared Path Westbound,22.0,1.0,21.0
2024-07-01,07:10,All directions,23.0,7.0,16.0
2024-07-01,07:10,Northern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,07:10,Northern Shared Path Westbound,12.0,5.0,7.0
2024-07-01,07:10,Southern Shared Path Eastbound,2.0,1.0,1.0
2024-07-01,07:10,Southern Shared Path Westbound,8.0,1.0,7.0
2024-07-01,07:15,All directions,28.0,4.0,24.0
2024-07-01,07:15,Northern Shared Path Eastbound,1.0,1.0,0.0
2024-07-01,07:15,Northern Shared Path Westbound,12.0,0.0,12.0
2024-07-01,07:15,Southern Shared Path Eastbound,2.0,0.0,2.0
2024-07-01,07:15,Southern Shared Path Westbound,13.0,3.0,10.0
2024-07-01,07:20,All directions,39.0,7.0,32.0
2024-07-01,07:20,Northern Shared Path Eastbound,0.0,0.0,0.0
2024-07-01,07:20,Northern Shared Path Westbound,15.0,2.0,13.0
2024-07-01,07:20,Southern Shared Path Eastbound,4.0,3.0,1.0
2024-07-01,07:20,Southern Shared Path Westbound,20.0,2.0,18.0
2024-07-01,07:25,All directions,43.0,3.0,40.0
2024-07-01,07:25,Northern Shared Path Eastbound,5.0,0.0,5.0
2024-07-01,07:25,Northern Shared Path Westbound,11.0,2.0,9.0
2024-07-01,07:25,Southern Shared Path Eastbound,5.0,0.0,5.0
2024-07-01,07:25,Southern Shared Path Westbound,22.0,1.0,21.0
2024-07-01,07:30,All directions,56.0,4.0,52.0
2024-07-01,07:30,Northern Shared Path Eastbound,4.0,0.0,4.0
2024-07-01,07:30,Northern Shared Path Westbound,18.0,3.0,15.0
2024-07-01,07:30,Southern Shared Path Eastbound,3.0,0.0,3.0
2024-07-01,07:30,Southern Shared Path Westbound,31.0,1.0,30.0
2024-07-01,07:35,All directions,68.0,7.0,61.0
2024-07-01,07:35,Northern Shared Path Eastbound,3.0,0.0,3.0
2024-07-01,07:35,Northern Shared Path Westbound,19.0,4.0,15.0
2024-07-01,07:35,Southern Shared Path Eastbound,11.0,2.0,9.0
2024-07-01,07:35,Southern Shared Path Westbound,35.0,1.0,34.0
2024-07-01,07:40,All directions,59.0,4.0,55.0
2024-07-01,07:40,Northern Shared Path Eastbound,5.0,0.0,5.0
2024-07-01,07:40,Northern Shared Path Westbound,17.0,1.0,16.0
2024-07-01,07:40,Southern Shared Path Eastbound,8.0,0.0,8.0
2024-07-01,07:40,Southern Shared Path Westbound,29.0,3.0,26.0
2024-07-01,07:45,All directions,78.0,6.0,72.0
2024-07-01,07:45,Northern Shared Path Eastbound,8.0,0.0,8.0
2024-07-01,07:45,Northern Shared Path Westbound,22.0,3.0,19.0
2024-07-01,07:45,Southern Shared Path Eastbound,5.0,0.0,5.0
2024-07-01,07:45,Southern Shared Path Westbound,43.0,3.0,40.0
2024-07-01,07:50,All directions,73.0,8.0,65.0
2024-07-01,07:50,Northern Shared Path Eastbound,7.0,1.0,6.0
2024-07-01,07:50,Northern Shared Path Westbound,26.0,3.0,23.0
2024-07-01,07:50,Southern Shared Path Eastbound,10.0,0.0,10.0
2024-07-01,07:50,Southern Shared Path Westbound,30.0,4.0,26.0
2024-07-01,07:55,All directions,77.0,6.0,71.0
2024-07-01,07:55,Northern Shared Path Eastbound,11.0,0.0,11.0
2024-07-01,07:55,Northern Shared Path Westbound,27.0,2.0,25.0
2024-07-01,07:55,Southern Shared Path Eastbound,8.0,1.0,7.0
2024-07-01,07:55,Southern Shared Path Westbound,31.0,3.0,28.0
2024-07-01,08:00,All directions,74.0,12.0,62.0
2024-07-01,08:00,Northern Shared Path Eastbound,7.0,4.0,3.0
2024-07-01,08:00,Northern Shared Path Westbound,25.0,2.0,23.0
2024-07-01,08:00,Southern Shared Path Eastbound,8.0,0.0,8.0
2024-07-01,08:00,Southern Shared Path Westbound,34.0,6.0,28.0
2024-07-01,08:05,All directions,70.0,6.0,64.0
2024-07-01,08:05,Northern Shared Path Eastbound,8.0,0.0,8.0
2024-07-01,08:05,Northern Shared Path Westbound,25.0,2.0,23.0
2024-07-01,08:05,Southern Shared Path Eastbound,2.0,0.0,2.0
2024-07-01,08:05,Southern Shared Path Westbound,35.0,4.0,31.0
2024-07-01,08:10,All directions,97.0,7.0,90.0
2024-07-01,08:10,Northern Shared Path Eastbound,15.0,0.0,15.0
2024-07-01,08:10,Northern Shared Path Westbound,26.0,2.0,24.0
2024-07-01,08:10,Southern Shared Path Eastbound,11.0,0.0,11.0
2024-07-01,08:10,Southern Shared Path Westbound,45.0,5.0,40.0
2024-07-01,08:15,All directions,87.0,6.0,81.0
2024-07-01,08:15,Northern Shared Path Eastbound,3.0,2.0,1.0
2024-07-01,08:15,Northern Shared Path Westbound,27.0,1.0,26.0
2024-07-01,08:15,Southern Shared Path Eastbound,23.0,2.0,21.0
2024-07-01,08:15,Southern Shared Path Westbound,34.0,1.0,33.0
2024-07-01,08:20,All directions,88.0,9.0,79.0
2024-07-01,08:20,Northern Shared Path Eastbound,11.0,3.0,8.0
2024-07-01,08:20,Northern Shared Path Westbound,31.0,6.0,25.0
2024-07-01,08:20,Southern Shared Path Eastbound,5.0,0.0,5.0
2024-07-01,08:20,Southern Shared Path Westbound,41.0,0.0,41.0
2024-07-01,08:25,All directions,77.0,5.0,72.0
2024-07-01,08:25,Northern Shared Path Eastbound,9.0,0.0,9.0
2024-07-01,08:25,Northern Shared Path Westbound,35.0,2.0,33.0
2024-07-01,08:25,Southern Shared Path Eastbound,2.0,0.0,2.0
2024-07-01,08:25,Southern Shared Path Westbound,31.0,3.0,28.0
2024-07-01,08:30,All directions,97.0,14.0,83.0
2024-07-01,08:30,Northern Shared Path Eastbound,15.0,2.0,13.0
2024-07-01,08:30,Northern Shared Path Westbound,40.0,5.0,35.0
2024-07-01,08:30,Southern Shared Path Eastbound,2.0,0.0,2.0
2024-07-01,08:30,Southern Shared Path Westbound,40.0,7.0,33.0
2024-07-01,08:35,All directions,68.0,10.0,58.0
2024-07-01,08:35,Northern Shared Path Eastbound,3.0,0.0,3.0
2024-07-01,08:35,Northern Shared Path Westbound,25.0,2.0,23.0
2024-07-01,08:35,Southern Shared Path Eastbound,2.0,0.0,2.0
2024-07-01,08:35,Southern Shared Path Westbound,38.0,8.0,30.0
2024-07-01,08:40,All directions,66.0,10.0,56.0
2024-07-01,08:40,Northern Shared Path Eastbound,5.0,1.0,4.0
2024-07-01,08:40,Northern Shared Path Westbound,30.0,4.0,26.0
2024-07-01,08:40,Southern Shared Path Eastbound,1.0,0.0,1.0
2024-07-01,08:40,Southern Shared Path Westbound,30.0,5.0,25.0
2024-07-01,08:45,All directions,56.0,10.0,46.0
2024-07-01,08:45,Northern Shared Path Eastbound,8.0,0.0,8.0
2024-07-01,08:45,Northern Shared Path Westbound,18.0,4.0,14.0
2024-07-01,08:45,Southern Shared Path Eastbound,9.0,3.0,6.0
