site_xn_route,weekday,direction,weekpart,season,sum_flow,sample_count
7600,Sun,Northbound,Weekend,Autumn,19744,117
7600,Sun,Northbound,Weekend,Spring,18226,103
7600,Sun,Northbound,Weekend,Summer,16534,108
7600,Sun,Northbound,Weekend,Winter,17158,113
7600,Sun,Southbound,Weekend,Autumn,27993,117
7600,Sun,Southbound,Weekend,Spring,24109,103
7600,Sun,Southbound,Weekend,Summer,30624,108
7600,Sun,Southbound,Weekend,Winter,22400,113
7600,Thu,All directions,Weekday,Autumn,125637,116
7600,Thu,All directions,Weekday,Spring,97039,102
7600,Thu,All directions,Weekday,Summer,101226,109
7600,Thu,All directions,Weekday,Winter,92604,114
7600,Thu,Northbound,Weekday,Autumn,54468,116
7600,Thu,Northbound,Weekday,Spring,43434,102
7600,Thu,Northbound,Weekday,Summer,38724,109
7600,Thu,Northbound,Weekday,Winter,41605,114
7600,Thu,Southbound,Weekday,Autumn,71169,116
7600,Thu,Southbound,Weekday,Spring,53605,102
7600,Thu,Southbound,Weekday,Summer,62502,109
7600,Thu,Southbound,Weekday,Winter,50999,114
7600,Tue,All directions,Weekday,Autumn,130742,116
7600,Tue,All directions,Weekday,Spring,95465,101
7600,Tue,All directions,Weekday,Summer,105955,109
7600,Tue,All directions,Weekday,Winter,96876,114
7600,Tue,Northbound,Weekday,Autumn,56755,116
7600,Tue,Northbound,Weekday,Spring,42533,101
7600,Tue,Northbound,Weekday,Summer,40066,109
7600,Tue,Northbound,Weekday,Winter,43603,114
7600,Tue,Southbound,Weekday,Autumn,73987,116
7600,Tue,Southbound,Weekday,Spring,52932,101
7600,Tue,Southbound,Weekday,Summer,65889,109
7600,Tue,Southbound,Weekday,Winter,53273,114
7600,Wed,All directions,Weekday,Autumn,130063,117
7600,Wed,All directions,Weekday,Spring,101168,102
7600,Wed,All directions,Weekday,Summer,104050,108
7600,Wed,All directions,Weekday,Winter,96199,114
7600,Wed,Northbound,Weekday,Autumn,56165,117
7600,Wed,Northbound,Weekday,Spring,45702,102
7600,Wed,Northbound,Weekday,Summer,39554,108
7600,Wed,Northbound,Weekday,Winter,43266,114
7600,Wed,Southbound,Weekday,Autumn,73898,117
7600,Wed,Southbound,Weekday,Spring,55466,102
7600,Wed,Southbound,Weekday,Summer,64496,108
7600,Wed,Southbound,Weekday,Winter,52933,114
7604,Fri,All directions,Weekday,Autumn,76327,130
7604,Fri,All directions,Weekday,Spring,64786,115
7604,Fri,All directions,Weekday,Summer,68223,121
7604,Fri,All directions,Weekday,Winter,49209,117
7604,Fri,Northbound,Weekday,Autumn,34995,130
7604,Fri,Northbound,Weekday,Spring,30263,115
7604,Fri,Northbound,Weekday,Summer,31849,121
7604,Fri,Northbound,Weekday,Winter,23061,117
7604,Fri,Southbound,Weekday,Autumn,41332,130
7604,Fri,Southbound,Weekday,Spring,34523,115
7604,Fri,Southbound,Weekday,Summer,36374,121
7604,Fri,Southbound,Weekday,Winter,26148,117
7604,Mon,All directions,Weekday,Autumn,83084,129
7604,Mon,All directions,Weekday,Spring,64809,114
7604,Mon,All directions,Weekday,Summer,76386,121
7604,Mon,All directions,Weekday,Winter,55515,118
7604,Mon,Northbound,Weekday,Autumn,38580,129
7604,Mon,Northbound,Weekday,Spring,30539,114
7604,Mon,Northbound,Weekday,Summer,35652,121
7604,Mon,Northbound,Weekday,Winter,25992,118
7604,Mon,Southbound,Weekday,Autumn,44504,129
7604,Mon,Southbound,Weekday,Spring,34270,114
7604,Mon,Southbound,Weekday,Summer,40734,121
7604,Mon,Southbound,Weekday,Winter,29523,118
7604,Sat,All directions,Weekend,Autumn,84684,128
7604,Sat,All directions,Weekend,Spring,76648,115
7604,Sat,All directions,Weekend,Summer,81174,122
7604,Sat,All directions,Weekend,Winter,73390,118
7604,Sat,Northbound,Weekend,Autumn,38972,128
7604,Sat,Northbound,Weekend,Spring,35890,115
7604,Sat,Northbound,Weekend,Summer,37393,122
7604,Sat,Northbound,Weekend,Winter,34686,118
7604,Sat,Southbound,Weekend,Autumn,45712,128
7604,Sat,Southbound,Weekend,Spring,40758,115
7604,Sat,Southbound,Weekend,Summer,43781,122
7604,Sat,Southbound,Weekend,Winter,38704,118
7604,Sun,All directions,Weekend,Autumn,102467,130
7604,Sun,All directions,Weekend,Spring,103492,115
7604,Sun,All directions,Weekend,Summer,98965,121
7604,Sun,All directions,Weekend,Winter,86587,117
7604,Sun,Northbound,Weekend,Autumn,46748,130
7604,Sun,Northbound,Weekend,Spring,47919,115
7604,Sun,Northbound,Weekend,Summer,45705,121
7604,Sun,Northbound,Weekend,Winter,40711,117
7604,Sun,Southbound,Weekend,Autumn,55719,130
7604,Sun,Southbound,Weekend,Spring,55573,115
7604,Sun,Southbound,Weekend,Summer,53260,121
7604,Sun,Southbound,Weekend,Winter,45876,117
7604,Thu,All directions,Weekday,Autumn,81349,129
7604,Thu,All directions,Weekday,Spring,69189,114
7604,Thu,All directions,Weekday,Summer,82502,122
7604,Thu,All directions,Weekday,Winter,57793,118
7604,Thu,Northbound,Weekday,Autumn,37870,129
7604,Thu,Northbound,Weekday,Spring,32463,114
7604,Thu,Northbound,Weekday,Summer,38744,122
7604,Thu,Northbound,Weekday,Winter,27200,118
7604,Thu,Southbound,Weekday,Autumn,43479,129
7604,Thu,Southbound,Weekday,Spring,36726,114
7604,Thu,Southbound,Weekday,Summer,43758,122
7604,Thu,Southbound,Weekday,Winter,30593,118
7604,Tue,All directions,Weekday,Autumn,90739,130
7604,Tue,All directions,Weekday,Spring,77437,114
7604,Tue,All directions,Weekday,Summer,92088,121
7604,Tue,All directions,Weekday,Winter,59691,117
7604,Tue,Northbound,Weekday,Autumn,42469,130
7604,Tue,Northbound,Weekday,Spring,36472,114
7604,Tue,Northbound,Weekday,Summer,43450,121
7604,Tue,Northbound,Weekday,Winter,28333,117
7604,Tue,Southbound,Weekday,Autumn,48270,130
7604,Tue,Southbound,Weekday,Spring,40965,114
7604,Tue,Southbound,Weekday,Summer,48638,121
7604,Tue,Southbound,Weekday,Winter,31358,117
7604,Wed,All directions,Weekday,Autumn,87005,130
7604,Wed,All directions,Weekday,Spring,74221,114
7604,Wed,All directions,Weekday,Summer,86789,121
7604,Wed,All directions,Weekday,Winter,57782,118
7604,Wed,Northbound,Weekday,Autumn,40222,130
7604,Wed,Northbound,Weekday,Spring,34571,114
7604,Wed,Northbound,Weekday,Summer,40495,121
7604,Wed,Northbound,Weekday,Winter,26861,118
7604,Wed,Southbound,Weekday,Autumn,46783,130
7604,Wed,Southbound,Weekday,Spring,39650,114
7604,Wed,Southbound,Weekday,Summer,46294,121
7604,Wed,Southbound,Weekday,Winter,30921,118
8172,Fri,All directions,Weekday,Autumn,80973,130
8172,Fri,All directions,Weekday,Spring,59134,102
8172,Fri,All directions,Weekday,Summer,70070,114
8172,Fri,All directions,Weekday,Winter,47597,113
8172,Fri,Northbound,Weekday,Autumn,42810,130
8172,Fri,Northbound,Weekday,Spring,30888,102
8172,Fri,Northbound,Weekday,Summer,36605,114
8172,Fri,Northbound,Weekday,Winter,24938,113
8172,Fri,Southbound,Weekday,Autumn,38163,130
8172,Fri,Southbound,Weekday,Spring,28246,102
8172,Fri,Southbound,Weekday,Summer,33465,114
8172,Fri,Southbound,Weekday,Winter,22659,113
8172,Mon,All directions,Weekday,Autumn,92914,129
8172,Mon,All directions,Weekday,Spring,64507,101
8172,Mon,All directions,Weekday,Summer,86872,113
8172,Mon,All directions,Weekday,Winter,56729,114
8172,Mon,Northbound,Weekday,Autumn,49958,129
8172,Mon,Northbound,Weekday,Spring,34774,101
8172,Mon,Northbound,Weekday,Summer,46408,113
8172,Mon,Northbound,Weekday,Winter,30311,114
8172,Mon,Southbound,Weekday,Autumn,42956,129
8172,Mon,Southbound,Weekday,Spring,29733,101
8172,Mon,Southbound,Weekday,Summer,40464,113
8172,Mon,Southbound,Weekday,Winter,26418,114
8172,Sat,All directions,Weekend,Autumn,86491,128
8172,Sat,All directions,Weekend,Spring,74251,102
8172,Sat,All directions,Weekend,Summer,82630,115
8172,Sat,All directions,Weekend,Winter,63167,114
8172,Sat,Northbound,Weekend,Autumn,44499,128
8172,Sat,Northbound,Weekend,Spring,38392,102
8172,Sat,Northbound,Weekend,Summer,41996,115
8172,Sat,Northbound,Weekend,Winter,32889,114
8172,Sat,Southbound,Weekend,Autumn,41992,128
8172,Sat,Southbound,Weekend,Spring,35859,102
8172,Sat,Southbound,Weekend,Summer,40634,115
8172,Sat,Southbound,Weekend,Winter,30278,114
8172,Sun,All directions,Weekend,Autumn,105175,130
8172,Sun,All directions,Weekend,Spring,93330,102
8172,Sun,All directions,Weekend,Summer,98338,113
8172,Sun,All directions,Weekend,Winter,78006,114
8172,Sun,Northbound,Weekend,Autumn,53876,130
8172,Sun,Northbound,Weekend,Spring,47870,102
8172,Sun,Northbound,Weekend,Summer,49740,113
8172,Sun,Northbound,Weekend,Winter,39691,114
8172,Sun,Southbound,Weekend,Autumn,51299,130
8172,Sun,Southbound,Weekend,Spring,45460,102
8172,Sun,Southbound,Weekend,Summer,48598,113
8172,Sun,Southbound,Weekend,Winter,38315,114
8172,Thu,All directions,Weekday,Autumn,82977,129
8172,Thu,All directions,Weekday,Spring,62954,101
8172,Thu,All directions,Weekday,Summer,86093,115
8172,Thu,All directions,Weekday,Winter,54457,114
8172,Thu,Northbound,Weekday,Autumn,45111,129
8172,Thu,Northbound,Weekday,Spring,33411,101
8172,Thu,Northbound,Weekday,Summer,45344,115
8172,Thu,Northbound,Weekday,Winter,28764,114
8172,Thu,Southbound,Weekday,Autumn,37866,129
8172,Thu,Southbound,Weekday,Spring,29543,101
8172,Thu,Southbound,Weekday,Summer,40749,115
8172,Thu,Southbound,Weekday,Winter,25693,114
8172,Tue,All directions,Weekday,Autumn,93309,130
8172,Tue,All directions,Weekday,Spring,68513,101
8172,Tue,All directions,Weekday,Summer,97798,114
8172,Tue,All directions,Weekday,Winter,56562,113
8172,Tue,Northbound,Weekday,Autumn,50323,130
8172,Tue,Northbound,Weekday,Spring,36013,101
8172,Tue,Northbound,Weekday,Summer,51597,114
8172,Tue,Northbound,Weekday,Winter,29837,113
8172,Tue,Southbound,Weekday,Autumn,42986,130
8172,Tue,Southbound,Weekday,Spring,32500,101
8172,Tue,Southbound,Weekday,Summer,46201,114
8172,Tue,Southbound,Weekday,Winter,26725,113
8172,Wed,All directions,Weekday,Autumn,91973,130
8172,Wed,All directions,Weekday,Spring,68261,101
8172,Wed,All directions,Weekday,Summer,94139,114
8172,Wed,All directions,Weekday,Winter,57482,114
8172,Wed,Northbound,Weekday,Autumn,50038,130
8172,Wed,Northbound,Weekday,Spring,36393,101
8172,Wed,Northbound,Weekday,Summer,50107,114
8172,Wed,Northbound,Weekday,Winter,30581,114
8172,Wed,Southbound,Weekday,Autumn,41935,130
8172,Wed,Southbound,Weekday,Spring,31868,101
8172,Wed,Southbound,Weekday,Summer,44032,114
8172,Wed,Southbound,Weekday,Winter,26901,114
8176,Fri,All directions,Weekday,Autumn,147065,125
8176,Fri,All directions,Weekday,Spring,119616,104
8176,Fri,All directions,Weekday,Summer,142084,108
8176,Fri,All directions,Weekday,Winter,87479,100
8176,Fri,Eastbound,Weekday,Autumn,76937,125
8176,Fri,Eastbound,Weekday,Spring,62316,103
8176,Fri,Eastbound,Weekday,Summer,74539,108
8176,Fri,Eastbound,Weekday,Winter,44766,98
8176,Fri,Westbound,Weekday,Autumn,70128,124
8176,Fri,Westbound,Weekday,Spring,57300,104
8176,Fri,Westbound,Weekday,Summer,67545,108
8176,Fri,Westbound,Weekday,Winter,42713,100
8176,Mon,All directions,Weekday,Autumn,169511,124
8176,Mon,All directions,Weekday,Spring,143576,102
8176,Mon,All directions,Weekday,Summer,173114,108
8176,Mon,All directions,Weekday,Winter,97997,101
8176,Mon,Eastbound,Weekday,Autumn,89405,123
8176,Mon,Eastbound,Weekday,Spring,74994,102
8176,Mon,Eastbound,Weekday,Summer,90935,108
8176,Mon,Eastbound,Weekday,Winter,50850,100
8176,Mon,Westbound,Weekday,Autumn,80106,123
8176,Mon,Westbound,Weekday,Spring,68582,101
8176,Mon,Westbound,Weekday,Summer,82179,108
8176,Mon,Westbound,Weekday,Winter,47147,100
8176,Sat,All directions,Weekend,Autumn,99105,123
8176,Sat,All directions,Weekend,Spring,105936,102
8176,Sat,All directions,Weekend,Summer,114577,109
8176,Sat,All directions,Weekend,Winter,68815,102
8176,Sat,Eastbound,Weekend,Autumn,55648,123
8176,Sat,Eastbound,Weekend,Spring,59155,102
8176,Sat,Eastbound,Weekend,Summer,63457,109
8176,Sat,Eastbound,Weekend,Winter,38654,101
8176,Sat,Westbound,Weekend,Autumn,43457,123
8176,Sat,Westbound,Weekend,Spring,46781,102
8176,Sat,Westbound,Weekend,Summer,51120,109
8176,Sat,Westbound,Weekend,Winter,30161,102
8176,Sun,All directions,Weekend,Autumn,105574,125
8176,Sun,All directions,Weekend,Spring,101880,102
8176,Sun,All directions,Weekend,Summer,106664,108
8176,Sun,All directions,Weekend,Winter,68704,101
8176,Sun,Eastbound,Weekend,Autumn,60108,124
8176,Sun,Eastbound,Weekend,Spring,58644,102
8176,Sun,Eastbound,Weekend,Summer,61296,108
8176,Sun,Eastbound,Weekend,Winter,39213,101
8176,Sun,Westbound,Weekend,Autumn,45466,125
8176,Sun,Westbound,Weekend,Spring,43236,102
8176,Sun,Westbound,Weekend,Summer,45368,108
8176,Sun,Westbound,Weekend,Winter,29491,99
8176,Thu,All directions,Weekday,Autumn,174962,123
8176,Thu,All directions,Weekday,Spring,141583,101
8176,Thu,All directions,Weekday,Summer,181055,109
8176,Thu,All directions,Weekday,Winter,106721,104
8176,Thu,Eastbound,Weekday,Autumn,90545,123
8176,Thu,Eastbound,Weekday,Spring,73393,101
8176,Thu,Eastbound,Weekday,Summer,94834,109
8176,Thu,Eastbound,Weekday,Winter,54698,102
8176,Thu,Westbound,Weekday,Autumn,84417,122
8176,Thu,Westbound,Weekday,Spring,68190,101
8176,Thu,Westbound,Weekday,Summer,86221,109
8176,Thu,Westbound,Weekday,Winter,52023,104
8176,Tue,All directions,Weekday,Autumn,195822,126
8176,Tue,All directions,Weekday,Spring,147839,101
8176,Tue,All directions,Weekday,Summer,192274,108
8176,Tue,All directions,Weekday,Winter,106991,101
8176,Tue,Eastbound,Weekday,Autumn,101338,125
8176,Tue,Eastbound,Weekday,Spring,77230,101
8176,Tue,Eastbound,Weekday,Summer,100635,108
8176,Tue,Eastbound,Weekday,Winter,54686,100
8176,Tue,Westbound,Weekday,Autumn,94484,125
8176,Tue,Westbound,Weekday,Spring,70609,101
8176,Tue,Westbound,Weekday,Summer,91639,108
8176,Tue,Westbound,Weekday,Winter,52305,101
8176,Wed,All directions,Weekday,Autumn,188685,124
8176,Wed,All directions,Weekday,Spring,149098,101
8176,Wed,All directions,Weekday,Summer,184227,109
8176,Wed,All directions,Weekday,Winter,106115,99
8176,Wed,Eastbound,Weekday,Autumn,98040,124
8176,Wed,Eastbound,Weekday,Spring,77300,101
8176,Wed,Eastbound,Weekday,Summer,96538,109
8176,Wed,Eastbound,Weekday,Winter,54122,99
8176,Wed,Westbound,Weekday,Autumn,90645,123
8176,Wed,Westbound,Weekday,Spring,71798,101
8176,Wed,Westbound,Weekday,Summer,87689,109
8176,Wed,Westbound,Weekday,Winter,51993,99
8180,Fri,All directions,Weekday,Autumn,137480,130
8180,Fri,All directions,Weekday,Spring,111294,115
8180,Fri,All directions,Weekday,Summer,118875,121
8180,Fri,All directions,Weekday,Winter,91396,117
8180,Fri,Northbound,Weekday,Autumn,59746,130
8180,Fri,Northbound,Weekday,Spring,48274,115
8180,Fri,Northbound,Weekday,Summer,52005,121
8180,Fri,Northbound,Weekday,Winter,39593,117
8180,Fri,Southbound,Weekday,Autumn,77734,130
8180,Fri,Southbound,Weekday,Spring,63020,115
8180,Fri,Southbound,Weekday,Summer,66870,121
8180,Fri,Southbound,Weekday,Winter,51803,117
8180,Mon,All directions,Weekday,Autumn,151258,129
8180,Mon,All directions,Weekday,Spring,125465,114
8180,Mon,All directions,Weekday,Summer,136417,121
8180,Mon,All directions,Weekday,Winter,103663,118
8180,Mon,Northbound,Weekday,Autumn,66445,129
8180,Mon,Northbound,Weekday,Spring,55933,114
8180,Mon,Northbound,Weekday,Summer,60623,121
8180,Mon,Northbound,Weekday,Winter,45582,118
8180,Mon,Southbound,Weekday,Autumn,84813,129
8180,Mon,Southbound,Weekday,Spring,69532,114
8180,Mon,Southbound,Weekday,Summer,75794,121
8180,Mon,Southbound,Weekday,Winter,58081,118
8180,Sat,All directions,Weekend,Autumn,86449,128
8180,Sat,All directions,Weekend,Spring,79103,115
8180,Sat,All directions,Weekend,Summer,84385,122
8180,Sat,All directions,Weekend,Winter,66338,118
8180,Sat,Northbound,Weekend,Autumn,38081,128
8180,Sat,Northbound,Weekend,Spring,34873,115
8180,Sat,Northbound,Weekend,Summer,37011,122
8180,Sat,Northbound,Weekend,Winter,29602,118
8180,Sat,Southbound,Weekend,Autumn,48368,128
8180,Sat,Southbound,Weekend,Spring,44230,115
8180,Sat,Southbound,Weekend,Summer,47374,122
8180,Sat,Southbound,Weekend,Winter,36736,118
8180,Sun,All directions,Weekend,Autumn,87569,130
8180,Sun,All directions,Weekend,Spring,86218,115
8180,Sun,All directions,Weekend,Summer,84443,121
8180,Sun,All directions,Weekend,Winter,68770,117
8180,Sun,Northbound,Weekend,Autumn,39236,130
8180,Sun,Northbound,Weekend,Spring,38524,115
8180,Sun,Northbound,Weekend,Summer,38038,121
8180,Sun,Northbound,Weekend,Winter,29963,117
8180,Sun,Southbound,Weekend,Autumn,48333,130
8180,Sun,Southbound,Weekend,Spring,47694,115
8180,Sun,Southbound,Weekend,Summer,46405,121
8180,Sun,Southbound,Weekend,Winter,38807,117
8180,Thu,All directions,Weekday,Autumn,158535,129
8180,Thu,All directions,Weekday,Spring,127415,114
8180,Thu,All directions,Weekday,Summer,141332,122
8180,Thu,All directions,Weekday,Winter,109976,118
8180,Thu,Northbound,Weekday,Autumn,69685,129
8180,Thu,Northbound,Weekday,Spring,56314,114
8180,Thu,Northbound,Weekday,Summer,62861,122
8180,Thu,Northbound,Weekday,Winter,48252,118
8180,Thu,Southbound,Weekday,Autumn,88850,129
8180,Thu,Southbound,Weekday,Spring,71101,114
8180,Thu,Southbound,Weekday,Summer,78471,122
8180,Thu,Southbound,Weekday,Winter,61724,118
8180,Tue,All directions,Weekday,Autumn,168327,130
8180,Tue,All directions,Weekday,Spring,131879,114
8180,Tue,All directions,Weekday,Summer,152677,121
8180,Tue,All directions,Weekday,Winter,111158,117
8180,Tue,Northbound,Weekday,Autumn,73905,130
8180,Tue,Northbound,Weekday,Spring,58166,114
8180,Tue,Northbound,Weekday,Summer,68206,121
8180,Tue,Northbound,Weekday,Winter,48742,117
8180,Tue,Southbound,Weekday,Autumn,94422,130
8180,Tue,Southbound,Weekday,Spring,73713,114
8180,Tue,Southbound,Weekday,Summer,84471,121
8180,Tue,Southbound,Weekday,Winter,62416,117
8180,Wed,All directions,Weekday,Autumn,167053,130
8180,Wed,All directions,Weekday,Spring,132200,114
8180,Wed,All directions,Weekday,Summer,145424,121
8180,Wed,All directions,Weekday,Winter,110406,118
8180,Wed,Northbound,Weekday,Autumn,73075,130
8180,Wed,Northbound,Weekday,Spring,58287,114
8180,Wed,Northbound,Weekday,Summer,64322,121
8180,Wed,Northbound,Weekday,Winter,48455,118
8180,Wed,Southbound,Weekday,Autumn,93978,130
8180,Wed,Southbound,Weekday,Spring,73913,114
8180,Wed,Southbound,Weekday,Summer,81102,121
8180,Wed,Southbound,Weekday,Winter,61951,118
8184,Fri,All directions,Weekday,Autumn,253019,128
8184,Fri,All directions,Weekday,Spring,184710,102
8184,Fri,All directions,Weekday,Summer,210612,114
8184,Fri,All directions,Weekday,Winter,163160,113
8184,Fri,Northbound,Weekday,Autumn,128815,128
8184,Fri,Northbound,Weekday,Spring,93267,102
8184,Fri,Northbound,Weekday,Summer,107135,114
8184,Fri,Northbound,Weekday,Winter,82449,113
8184,Fri,Southbound,Weekday,Autumn,124204,128
8184,Fri,Southbound,Weekday,Spring,91443,102
8184,Fri,Southbound,Weekday,Summer,103477,114
8184,Fri,Southbound,Weekday,Winter,80711,113
8184,Mon,All directions,Weekday,Autumn,291646,126
8184,Mon,All directions,Weekday,Spring,207717,101
8184,Mon,All directions,Weekday,Summer,265998,113
8184,Mon,All directions,Weekday,Winter,192826,114
8184,Mon,Northbound,Weekday,Autumn,147631,126
8184,Mon,Northbound,Weekday,Spring,104553,101
8184,Mon,Northbound,Weekday,Summer,134905,113
8184,Mon,Northbound,Weekday,Winter,96810,114
8184,Mon,Southbound,Weekday,Autumn,144015,126
8184,Mon,Southbound,Weekday,Spring,103164,101
8184,Mon,Southbound,Weekday,Summer,131093,113
8184,Mon,Southbound,Weekday,Winter,96016,114
8184,Sat,All directions,Weekend,Autumn,161740,126
8184,Sat,All directions,Weekend,Spring,136993,102
8184,Sat,All directions,Weekend,Summer,156438,115
8184,Sat,All directions,Weekend,Winter,125311,114
8184,Sat,Northbound,Weekend,Autumn,83858,126
8184,Sat,Northbound,Weekend,Spring,69968,102
8184,Sat,Northbound,Weekend,Summer,81241,115
8184,Sat,Northbound,Weekend,Winter,63960,114
8184,Sat,Southbound,Weekend,Autumn,77882,126
8184,Sat,Southbound,Weekend,Spring,67025,102
8184,Sat,Southbound,Weekend,Summer,75197,115
8184,Sat,Southbound,Weekend,Winter,61351,114
8184,Sun,All directions,Weekend,Autumn,186784,128
8184,Sun,All directions,Weekend,Spring,173668,102
8184,Sun,All directions,Weekend,Summer,181328,113
8184,Sun,All directions,Weekend,Winter,150429,114
8184,Sun,Northbound,Weekend,Autumn,96060,128
8184,Sun,Northbound,Weekend,Spring,88440,102
8184,Sun,Northbound,Weekend,Summer,93278,113
8184,Sun,Northbound,Weekend,Winter,77578,114
8184,Sun,Southbound,Weekend,Autumn,90724,128
8184,Sun,Southbound,Weekend,Spring,85228,102
8184,Sun,Southbound,Weekend,Summer,88050,113
8184,Sun,Southbound,Weekend,Winter,72851,114
8184,Thu,All directions,Weekday,Autumn,294233,127
8184,Thu,All directions,Weekday,Spring,208932,101
8184,Thu,All directions,Weekday,Summer,272098,115
8184,Thu,All directions,Weekday,Winter,201237,114
8184,Thu,Northbound,Weekday,Autumn,150014,127
8184,Thu,Northbound,Weekday,Spring,105773,101
8184,Thu,Northbound,Weekday,Summer,138750,115
8184,Thu,Northbound,Weekday,Winter,101862,114
8184,Thu,Southbound,Weekday,Autumn,144219,127
8184,Thu,Southbound,Weekday,Spring,103159,101
8184,Thu,Southbound,Weekday,Summer,133348,115
8184,Thu,Southbound,Weekday,Winter,99375,114
8184,Tue,All directions,Weekday,Autumn,327649,128
8184,Tue,All directions,Weekday,Spring,223521,101
8184,Tue,All directions,Weekday,Summer,301630,114
8184,Tue,All directions,Weekday,Winter,210574,113
8184,Tue,Northbound,Weekday,Autumn,166351,128
8184,Tue,Northbound,Weekday,Spring,112899,101
8184,Tue,Northbound,Weekday,Summer,154308,114
8184,Tue,Northbound,Weekday,Winter,106165,113
8184,Tue,Southbound,Weekday,Autumn,161298,128
8184,Tue,Southbound,Weekday,Spring,110622,101
8184,Tue,Southbound,Weekday,Summer,147322,114
8184,Tue,Southbound,Weekday,Winter,104409,113
8184,Wed,All directions,Weekday,Autumn,318161,128
8184,Wed,All directions,Weekday,Spring,222805,101
8184,Wed,All directions,Weekday,Summer,288023,114
8184,Wed,All directions,Weekday,Winter,205467,114
8184,Wed,Northbound,Weekday,Autumn,161092,128
8184,Wed,Northbound,Weekday,Spring,112073,101
8184,Wed,Northbound,Weekday,Summer,145789,114
8184,Wed,Northbound,Weekday,Winter,103242,114
8184,Wed,Southbound,Weekday,Autumn,157069,128
8184,Wed,Southbound,Weekday,Spring,110732,101
8184,Wed,Southbound,Weekday,Summer,142234,114
8184,Wed,Southbound,Weekday,Winter,102225,114
8188,Fri,All directions,Weekday,Autumn,74845,130
8188,Fri,All directions,Weekday,Spring,61978,115
8188,Fri,All directions,Weekday,Summer,64744,121
8188,Fri,All directions,Weekday,Winter,51466,117
8188,Fri,Northbound,Weekday,Autumn,37383,130
8188,Fri,Northbound,Weekday,Spring,30451,115
8188,Fri,Northbound,Weekday,Summer,31879,121
8188,Fri,Northbound,Weekday,Winter,25452,117
8188,Fri,Southbound,Weekday,Autumn,37462,130
8188,Fri,Southbound,Weekday,Spring,31527,115
8188,Fri,Southbound,Weekday,Summer,32865,121
8188,Fri,Southbound,Weekday,Winter,26014,117
8188,Mon,All directions,Weekday,Autumn,81125,129
8188,Mon,All directions,Weekday,Spring,69702,114
8188,Mon,All directions,Weekday,Summer,74983,121
8188,Mon,All directions,Weekday,Winter,56593,118
8188,Mon,Northbound,Weekday,Autumn,41258,129
8188,Mon,Northbound,Weekday,Spring,34869,114
8188,Mon,Northbound,Weekday,Summer,37749,121
8188,Mon,Northbound,Weekday,Winter,28429,118
8188,Mon,Southbound,Weekday,Autumn,39867,129
8188,Mon,Southbound,Weekday,Spring,34833,114
8188,Mon,Southbound,Weekday,Summer,37234,121
8188,Mon,Southbound,Weekday,Winter,28164,118
8188,Sat,All directions,Weekend,Autumn,44593,128
8188,Sat,All directions,Weekend,Spring,40858,115
8188,Sat,All directions,Weekend,Summer,43751,122
8188,Sat,All directions,Weekend,Winter,35204,118
8188,Sat,Northbound,Weekend,Autumn,22345,128
8188,Sat,Northbound,Weekend,Spring,20137,115
8188,Sat,Northbound,Weekend,Summer,22016,122
8188,Sat,Northbound,Weekend,Winter,17487,118
8188,Sat,Southbound,Weekend,Autumn,22248,128
8188,Sat,Southbound,Weekend,Spring,20721,115
8188,Sat,Southbound,Weekend,Summer,21735,122
8188,Sat,Southbound,Weekend,Winter,17717,118
8188,Sun,All directions,Weekend,Autumn,42033,130
8188,Sun,All directions,Weekend,Spring,40879,115
8188,Sun,All directions,Weekend,Summer,39646,121
8188,Sun,All directions,Weekend,Winter,32563,117
8188,Sun,Northbound,Weekend,Autumn,21627,130
8188,Sun,Northbound,Weekend,Spring,20730,115
8188,Sun,Northbound,Weekend,Summer,20322,121
8188,Sun,Northbound,Weekend,Winter,16508,117
8188,Sun,Southbound,Weekend,Autumn,20406,130
8188,Sun,Southbound,Weekend,Spring,20149,115
8188,Sun,Southbound,Weekend,Summer,19324,121
8188,Sun,Southbound,Weekend,Winter,16055,117
8188,Thu,All directions,Weekday,Autumn,88455,129
8188,Thu,All directions,Weekday,Spring,70346,114
8188,Thu,All directions,Weekday,Summer,79160,122
8188,Thu,All directions,Weekday,Winter,60692,118
8188,Thu,Northbound,Weekday,Autumn,44637,129
8188,Thu,Northbound,Weekday,Spring,34909,114
8188,Thu,Northbound,Weekday,Summer,39782,122
8188,Thu,Northbound,Weekday,Winter,30370,118
8188,Thu,Southbound,Weekday,Autumn,43818,129
8188,Thu,Southbound,Weekday,Spring,35437,114
8188,Thu,Southbound,Weekday,Summer,39378,122
8188,Thu,Southbound,Weekday,Winter,30322,118
8188,Tue,All directions,Weekday,Autumn,92782,130
8188,Tue,All directions,Weekday,Spring,72263,114
8188,Tue,All directions,Weekday,Summer,83026,121
8188,Tue,All directions,Weekday,Winter,61493,117
8188,Tue,Northbound,Weekday,Autumn,46783,130
8188,Tue,Northbound,Weekday,Spring,36135,114
8188,Tue,Northbound,Weekday,Summer,41758,121
8188,Tue,Northbound,Weekday,Winter,30847,117
8188,Tue,Southbound,Weekday,Autumn,45999,130
8188,Tue,Southbound,Weekday,Spring,36128,114
8188,Tue,Southbound,Weekday,Summer,41268,121
8188,Tue,Southbound,Weekday,Winter,30646,117
8188,Wed,All directions,Weekday,Autumn,92077,130
